YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD
2012,10,MIZORAM,15,MAMIT,1501
2012,3,PUNJAB,3,HOSHIARPUR,305
2012,12,A & N ISLANDS,35,NICOBARS,3502
2012,3,CHHATTISGARH,22,SURGUJA,2202
2012,10,ASSAM,18,BAKSA,1824
2012,11,PUDUCHERRY,34,KARAIKAL,3404
2012,5,HIMACHAL PRADESH,2,KANGRA,202
2012,7,MIZORAM,15,CHAMPHAI,1504
2012,12,MAHARASHTRA,27,GADCHIROLI,2712
2012,1,DELHI,7,NORTH DELHI,702
2012,12,TAMIL NADU,33,DHARMAPURI,3305
2012,9,RAJASTHAN,8,BANSWARA,828
2012,9,MIZORAM,15,CHAMPHAI,1504
2012,11,NAGALAND,13,MON,1301
2012,10,CHHATTISGARH,22,JASHPUR,2203
2012,11,UTTAR PRADESH,9,KUSHINAGAR,959
2012,2,MIZORAM,15,CHAMPHAI,1504
2012,6,HARYANA,6,FATEHABAD,610
2012,11,MEGHALAYA,17,JAINTIA HILLS,1707
2012,10,ODISHA,21,BOUDH,2122
2012,9,TRIPURA,16,SOUTH TRIPURA,1602
2012,7,ANDHRA PRADESH,28,PRAKASAM,2818
2012,8,WEST BENGAL,19,KOCH BIHAR,1903
2012,6,UTTARAKHAND,5,BAGESHWAR,508
2012,1,A & N ISLANDS,35,NICOBARS,3502
2012,9,HARYANA,6,MEWAT,620
2012,4,UTTARAKHAND,5,BAGESHWAR,508
2012,9,MAHARASHTRA,27,GADCHIROLI,2712
2012,9,UTTARAKHAND,5,RUDRAPRAYAG,503
2012,2,UTTAR PRADESH,9,MAHARAJGANJ,957
2012,6,TAMIL NADU,33,PERAMBALUR,3316
2012,8,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2012,7,PUDUCHERRY,34,YANAM,3401
2012,4,TAMIL NADU,33,DHARMAPURI,3305
2012,1,ODISHA,21,BOUDH,2122
2012,5,JHARKHAND,20,CHATRA,2003
2012,10,PUNJAB,3,RUPNAGAR,307
2012,2,ASSAM,18,UDALGURI,1826
2012,9,CHHATTISGARH,22,KANKER,2214
2012,11,UTTAR PRADESH,9,SHRAWASTI,951
2012,5,TRIPURA,16,SOUTH TRIPURA,1602
2012,12,JAMMU & KASHMIR,1,SHOPIAN,115
2012,9,TAMIL NADU,33,PERAMBALUR,3316
2012,5,KARNATAKA,29,MANDYA,2922
2012,5,RAJASTHAN,8,BANSWARA,828
2012,6,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,9,MEGHALAYA,17,JAINTIA HILLS,1707
2012,7,JAMMU & KASHMIR,1,SHOPIAN,115
2012,9,PUDUCHERRY,34,PONDICHERRY,3402
2012,9,ODISHA,21,NUAPADA,2125
2012,5,TELANGANA,36,NIZAMABAD,3602
2012,2,TELANGANA,36,NALGONDA,3608
2012,7,MIZORAM,15,CHAMPHAI,1504
2012,3,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,7,TELANGANA,36,MAHBUBNAGAR,3607
2012,2,NAGALAND,13,KIPHIRE,1310
2012,11,MEGHALAYA,17,JAINTIA HILLS,1707
2012,3,MIZORAM,15,MAMIT,1501
2012,5,TRIPURA,16,DHALAI,1603
2012,1,A & N ISLANDS,35,NICOBARS,3502
2012,9,TELANGANA,36,NALGONDA,3608
2012,12,PUNJAB,3,RUPNAGAR,307
2012,6,PUDUCHERRY,34,KARAIKAL,3404
2012,9,DELHI,7,NORTH DELHI,702
2012,8,TRIPURA,16,NORTH TRIPURA,1604
2012,4,GUJARAT,24,VALSAD,2425
2012,4,TELANGANA,36,MAHBUBNAGAR,3607
2012,1,ASSAM,18,BAKSA,1824
2012,9,JHARKHAND,20,GODDA,2008
2012,12,KARNATAKA,29,KOPPAL,2907
2012,3,HARYANA,6,FATEHABAD,610
2012,3,ASSAM,18,UDALGURI,1826
2012,8,JHARKHAND,20,GARHWA,2001
2012,10,ANDHRA PRADESH,28,SRIKAKULAM,2811
2012,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,11,MANIPUR,14,SENAPATI,1401
2012,1,PUDUCHERRY,34,YANAM,3401
2012,9,UTTAR PRADESH,9,MAHARAJGANJ,957
2012,8,RAJASTHAN,8,BARMER,817
2012,5,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,9,WEST BENGAL,19,BANKURA,1913
2012,2,BIHAR,10,SAMASTIPUR,1019
2012,2,GUJARAT,24,VADODARA,2419
2012,3,UTTAR PRADESH,9,SHRAWASTI,951
2012,4,DAMAN & DIU,25,DAMAN,2502
2012,11,PUDUCHERRY,34,KARAIKAL,3404
2012,5,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2012,2,MADHYA PRADESH,23,SIDHI,2317
2012,8,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2012,7,JHARKHAND,20,CHATRA,2003
2012,11,JHARKHAND,20,GARHWA,2001
2012,5,MIZORAM,15,CHAMPHAI,1504
2012,1,PUNJAB,3,HOSHIARPUR,305
2012,6,HIMACHAL PRADESH,2,MANDI,205
2012,7,ANDHRA PRADESH,28,WEST GODAVARI,2815
2012,4,MADHYA PRADESH,23,DINDORI,2341
2012,1,MEGHALAYA,17,RI BHOI,1705
2012,4,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,8,RAJASTHAN,8,BARMER,817
2012,2,LAKSHADWEEP,31,LAKSHADWEEP,3101
2012,10,TRIPURA,16,DHALAI,1603
2012,2,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,2,KARNATAKA,29,MANDYA,2922
2012,1,KARNATAKA,29,KODAGU,2925
2012,6,RAJASTHAN,8,BANSWARA,828
2012,10,KARNATAKA,29,KOPPAL,2907
2012,8,MANIPUR,14,CHURACHANDPUR,1403
2012,4,DELHI,7,NORTH DELHI,702
2012,11,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,5,TELANGANA,36,MAHBUBNAGAR,3607
2012,8,TELANGANA,36,MAHBUBNAGAR,3607
2012,12,ASSAM,18,BAKSA,1824
2012,8,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2012,3,KARNATAKA,29,MANDYA,2922
2012,8,A & N ISLANDS,35,ANDAMANS,3501
2012,10,RAJASTHAN,8,BARMER,817
2012,2,MANIPUR,14,SENAPATI,1401
2012,6,BIHAR,10,MADHUBANI,1005
2012,10,TELANGANA,36,NIZAMABAD,3602
2012,8,ODISHA,21,NUAPADA,2125
2012,2,ASSAM,18,UDALGURI,1826
2012,10,HARYANA,6,FATEHABAD,610
2012,8,A & N ISLANDS,35,ANDAMANS,3501
2012,8,MIZORAM,15,MAMIT,1501
2012,3,PUNJAB,3,RUPNAGAR,307
2012,5,MEGHALAYA,17,JAINTIA HILLS,1707
2012,12,UTTARAKHAND,5,BAGESHWAR,508
2012,5,TELANGANA,36,NALGONDA,3608
2012,12,HIMACHAL PRADESH,2,MANDI,205
2012,6,ODISHA,21,BOUDH,2122
2012,2,NAGALAND,13,MON,1301
2012,2,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2012,2,DELHI,7,NEW DELHI,705
2012,10,MANIPUR,14,TAMENGLONG,1402
2012,2,JAMMU & KASHMIR,1,KISHTWAR,117
2012,1,MAHARASHTRA,27,GADCHIROLI,2712
2012,5,PUDUCHERRY,34,YANAM,3401
2012,2,KARNATAKA,29,KODAGU,2925
2012,6,MADHYA PRADESH,23,DINDORI,2341
2012,12,JHARKHAND,20,GODDA,2008
2012,1,NAGALAND,13,MON,1301
2012,7,DAMAN & DIU,25,DAMAN,2502
2012,5,PUNJAB,3,NAWANSHAHR,306
2012,7,PUNJAB,3,HOSHIARPUR,305
2012,11,TELANGANA,36,NIZAMABAD,3602
2012,7,HARYANA,6,MAHENDRAGARH,616
2012,7,SIKKIM,11,SOUTH SIKKIM,1103
2012,11,MANIPUR,14,TAMENGLONG,1402
2012,4,HARYANA,6,FATEHABAD,610
2012,7,LAKSHADWEEP,31,LAKSHADWEEP,3101
2012,2,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2012,5,JAMMU & KASHMIR,1,RAMBAN,118
2012,5,TAMIL NADU,33,DHARMAPURI,3305
2012,12,UTTAR PRADESH,9,SHRAWASTI,951
2012,3,DELHI,7,CENTRAL DELHI,706
2012,11,PUDUCHERRY,34,KARAIKAL,3404
2012,11,ODISHA,21,BOUDH,2122
2012,4,MADHYA PRADESH,23,DINDORI,2341
2012,7,NAGALAND,13,MON,1301
2012,6,GUJARAT,24,PANCH MAHALS,2417
2012,8,RAJASTHAN,8,BANSWARA,828
2012,8,HARYANA,6,MEWAT,620
2012,1,A & N ISLANDS,35,ANDAMANS,3501
2012,9,PUDUCHERRY,34,KARAIKAL,3404
2012,1,JHARKHAND,20,GODDA,2008
2012,10,PUDUCHERRY,34,YANAM,3401
2012,12,TRIPURA,16,NORTH TRIPURA,1604
2012,12,SIKKIM,11,NORTH SIKKIM,1101
2012,9,MIZORAM,15,CHAMPHAI,1504
2012,12,DELHI,7,CENTRAL DELHI,706
2012,3,RAJASTHAN,8,BARMER,817
2012,2,TAMIL NADU,33,DHARMAPURI,3305
2012,9,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,12,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2012,1,ODISHA,21,NUAPADA,2125
2012,8,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,4,SIKKIM,11,SOUTH SIKKIM,1103
2012,12,HIMACHAL PRADESH,2,MANDI,205
2012,3,A & N ISLANDS,35,NICOBARS,3502
2012,6,JHARKHAND,20,GARHWA,2001
2012,10,ANDHRA PRADESH,28,PRAKASAM,2818
2012,8,CHHATTISGARH,22,SURGUJA,2202
2012,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2012,8,ANDHRA PRADESH,28,SRIKAKULAM,2811
2012,4,RAJASTHAN,8,DUNGARPUR,827
2012,4,TAMIL NADU,33,PERAMBALUR,3316
2012,12,JAMMU & KASHMIR,1,KISHTWAR,117
2012,2,HARYANA,6,MAHENDRAGARH,616
2012,12,TELANGANA,36,NALGONDA,3608
2012,3,UTTAR PRADESH,9,KUSHINAGAR,959
2012,7,CHANDIGARH,4,CHANDIGARH,401
2012,3,TAMIL NADU,33,PERAMBALUR,3316
2012,6,ARUNACHAL PRADESH,12,Anjaw,1216
2012,5,JAMMU & KASHMIR,1,KISHTWAR,117
2012,4,KERALA,32,IDUKKI,3209
2012,12,MAHARASHTRA,27,MUMBAI II,2723
2012,6,KARNATAKA,29,KODAGU,2925
2012,7,MIZORAM,15,MAMIT,1501
2012,6,DELHI,7,CENTRAL DELHI,706
2012,1,GUJARAT,24,VADODARA,2419
2012,7,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,6,GOA,30,NORTH GOA,3001
2012,6,TELANGANA,36,MAHBUBNAGAR,3607
2012,2,CHHATTISGARH,22,JASHPUR,2203
2012,2,KERALA,32,WAYANAD,3203
2012,7,JAMMU & KASHMIR,1,KISHTWAR,117
2012,6,RAJASTHAN,8,BANSWARA,828
2012,2,CHHATTISGARH,22,JASHPUR,2203
2012,9,DELHI,7,NORTH DELHI,702
2012,8,JHARKHAND,20,GODDA,2008
2012,5,MANIPUR,14,CHURACHANDPUR,1403
2012,9,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,8,UTTARAKHAND,5,RUDRAPRAYAG,503
2012,2,TELANGANA,36,NIZAMABAD,3602
2012,12,ODISHA,21,NUAPADA,2125
2012,9,HARYANA,6,MAHENDRAGARH,616
2012,2,MAHARASHTRA,27,GADCHIROLI,2712
2012,5,MEGHALAYA,17,RI BHOI,1705
2012,7,PUDUCHERRY,34,KARAIKAL,3404
2012,6,PUNJAB,3,NAWANSHAHR,306
2012,7,PUNJAB,3,HOSHIARPUR,305
2012,4,MANIPUR,14,CHURACHANDPUR,1403
2012,11,PUNJAB,3,RUPNAGAR,307
2012,5,UTTAR PRADESH,9,KUSHINAGAR,959
2012,11,NAGALAND,13,MON,1301
2012,12,KERALA,32,PATHANAMTHITTA,3212
2012,11,UTTAR PRADESH,9,KUSHINAGAR,959
2012,8,JAMMU & KASHMIR,1,SHOPIAN,115
2012,11,JAMMU & KASHMIR,1,RAMBAN,118
2012,1,ASSAM,18,DARRANG,1808
2012,2,RAJASTHAN,8,BANSWARA,828
2012,4,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2012,9,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,8,GUJARAT,24,PANCH MAHALS,2417
2012,3,MANIPUR,14,TAMENGLONG,1402
2012,12,RAJASTHAN,8,BANSWARA,828
2012,8,JHARKHAND,20,GARHWA,2001
2012,8,MANIPUR,14,TAMENGLONG,1402
2012,10,NAGALAND,13,MON,1301
2012,4,DELHI,7,NEW DELHI,705
2012,8,NAGALAND,13,PHEK,1308
2012,2,ANDHRA PRADESH,28,PRAKASAM,2818
2012,11,ANDHRA PRADESH,28,WEST GODAVARI,2815
2012,12,PUNJAB,3,NAWANSHAHR,306
2012,4,TAMIL NADU,33,PERAMBALUR,3316
2012,5,A & N ISLANDS,35,ANDAMANS,3501
2012,2,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2012,10,DELHI,7,NORTH DELHI,702
2012,10,HARYANA,6,MAHENDRAGARH,616
2012,8,KERALA,32,PATHANAMTHITTA,3212
2012,1,CHHATTISGARH,22,KANKER,2214
2012,1,NAGALAND,13,PHEK,1308
2012,5,ODISHA,21,NUAPADA,2125
2012,7,KERALA,32,PATHANAMTHITTA,3212
2012,12,TAMIL NADU,33,VILUPPURAM,3307
2012,5,GOA,30,SOUTH GOA,3002
2012,12,KARNATAKA,29,KOPPAL,2907
2012,3,ANDHRA PRADESH,28,PRAKASAM,2818
2012,2,TRIPURA,16,DHALAI,1603
2012,11,TRIPURA,16,NORTH TRIPURA,1604
2012,7,UTTARAKHAND,5,UTTARKASHI,501
2012,4,TELANGANA,36,NIZAMABAD,3602
2012,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,6,SIKKIM,11,NORTH SIKKIM,1101
2012,11,GUJARAT,24,VALSAD,2425
2012,8,PUNJAB,3,NAWANSHAHR,306
2012,12,MANIPUR,14,SENAPATI,1401
2012,1,ODISHA,21,KENDRAPARA,2110
2012,6,HIMACHAL PRADESH,2,KANGRA,202
2012,10,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2012,4,ANDHRA PRADESH,28,WEST GODAVARI,2815
2012,4,GUJARAT,24,VALSAD,2425
2012,9,ODISHA,21,NUAPADA,2125
2012,7,UTTAR PRADESH,9,KUSHINAGAR,959
2012,11,MANIPUR,14,TAMENGLONG,1402
2012,7,MANIPUR,14,CHURACHANDPUR,1403
2012,6,TRIPURA,16,DHALAI,1603
2012,12,ODISHA,21,BOUDH,2122
2012,7,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,4,TELANGANA,36,NALGONDA,3608
2012,10,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2012,11,BIHAR,10,MADHUBANI,1005
2012,2,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2012,2,CHHATTISGARH,22,JASHPUR,2203
2012,4,SIKKIM,11,NORTH SIKKIM,1101
2012,3,WEST BENGAL,19,KOCH BIHAR,1903
2012,8,PUNJAB,3,NAWANSHAHR,306
2012,2,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2012,4,KARNATAKA,29,KOPPAL,2907
2012,6,DELHI,7,CENTRAL DELHI,706
2012,11,ODISHA,21,BOUDH,2122
2012,12,ODISHA,21,KENDRAPARA,2110
2012,9,DAMAN & DIU,25,DIU,2501
2012,3,KERALA,32,PATHANAMTHITTA,3212
2012,7,ASSAM,18,UDALGURI,1826
2012,11,KARNATAKA,29,MANDYA,2922
2012,11,RAJASTHAN,8,BANSWARA,828
2012,7,ANDHRA PRADESH,28,SRIKAKULAM,2811
2012,12,MEGHALAYA,17,RI BHOI,1705
2012,8,UTTARAKHAND,5,UTTARKASHI,501
2012,8,ASSAM,18,BAKSA,1824
2012,3,HARYANA,6,MEWAT,620
2012,7,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,10,NAGALAND,13,MON,1301
2012,1,CHHATTISGARH,22,KANKER,2214
2012,3,UTTARAKHAND,5,RUDRAPRAYAG,503
2012,7,MIZORAM,15,LAWNGTLAI,1507
2012,7,JHARKHAND,20,GARHWA,2001
2012,7,RAJASTHAN,8,DUNGARPUR,827
2012,8,CHHATTISGARH,22,JASHPUR,2203
2012,4,GUJARAT,24,VALSAD,2425
2012,3,HARYANA,6,MAHENDRAGARH,616
2012,7,GUJARAT,24,PANCH MAHALS,2417
2012,11,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,4,SIKKIM,11,WEST SIKKIM,1102
2012,6,MANIPUR,14,CHURACHANDPUR,1403
2012,10,JHARKHAND,20,GARHWA,2001
2012,9,ANDHRA PRADESH,28,WEST GODAVARI,2815
2012,3,DAMAN & DIU,25,DAMAN,2502
2012,5,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,8,MAHARASHTRA,27,GADCHIROLI,2712
2012,4,BIHAR,10,MADHUBANI,1005
2012,11,NAGALAND,13,KIPHIRE,1310
2012,11,ODISHA,21,BOUDH,2122
2012,4,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2012,5,PUNJAB,3,NAWANSHAHR,306
2012,3,CHHATTISGARH,22,SURGUJA,2202
2012,8,MIZORAM,15,MAMIT,1501
2012,9,JAMMU & KASHMIR,1,SHOPIAN,115
2012,6,PUNJAB,3,HOSHIARPUR,305
2012,10,PUNJAB,3,HOSHIARPUR,305
2012,5,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,3,UTTARAKHAND,5,BAGESHWAR,508
2012,5,UTTAR PRADESH,9,KUSHINAGAR,959
2012,4,ANDHRA PRADESH,28,PRAKASAM,2818
2012,2,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2012,11,CHHATTISGARH,22,SURGUJA,2202
2012,7,GOA,30,SOUTH GOA,3002
2012,8,MADHYA PRADESH,23,DINDORI,2341
2012,2,PUDUCHERRY,34,YANAM,3401
2012,9,CHHATTISGARH,22,JASHPUR,2203
2012,2,PUDUCHERRY,34,KARAIKAL,3404
2012,11,DELHI,7,NEW DELHI,705
2012,5,A & N ISLANDS,35,ANDAMANS,3501
2012,2,SIKKIM,11,NORTH SIKKIM,1101
2012,1,MAHARASHTRA,27,GADCHIROLI,2712
2012,8,UTTAR PRADESH,9,MAHARAJGANJ,957
2012,11,MIZORAM,15,LAWNGTLAI,1507
2012,10,UTTARAKHAND,5,UTTARKASHI,501
2012,11,BIHAR,10,MADHUBANI,1005
2012,12,BIHAR,10,SAMASTIPUR,1019
2012,4,PUDUCHERRY,34,KARAIKAL,3404
2012,11,JAMMU & KASHMIR,1,RAMBAN,118
2012,3,DELHI,7,NEW DELHI,705
2012,1,HARYANA,6,MAHENDRAGARH,616
2012,3,MANIPUR,14,SENAPATI,1401
2012,11,NAGALAND,13,MON,1301
2012,12,WEST BENGAL,19,BANKURA,1913
2012,11,PUNJAB,3,RUPNAGAR,307
2012,1,A & N ISLANDS,35,ANDAMANS,3501
2012,4,A & N ISLANDS,35,ANDAMANS,3501
2012,6,MADHYA PRADESH,23,ALIRAJPUR,2349
2012,1,TAMIL NADU,33,VILUPPURAM,3307
2012,10,ASSAM,18,UDALGURI,1826
2012,3,NAGALAND,13,PHEK,1308
2012,8,RAJASTHAN,8,BARMER,817
2012,4,SIKKIM,11,SOUTH SIKKIM,1103
2012,9,DAMAN & DIU,25,DAMAN,2502
2012,7,JHARKHAND,20,GODDA,2008
2012,5,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2012,11,HARYANA,6,MAHENDRAGARH,616
2012,2,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,8,RAJASTHAN,8,DUNGARPUR,827
2012,1,KERALA,32,IDUKKI,3209
2012,9,ODISHA,21,KENDRAPARA,2110
2012,7,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,1,UTTAR PRADESH,9,MAHARAJGANJ,957
2012,7,PUNJAB,3,HOSHIARPUR,305
2012,6,ANDHRA PRADESH,28,PRAKASAM,2818
2012,9,CHANDIGARH,4,CHANDIGARH,401
2012,12,KARNATAKA,29,KOPPAL,2907
2012,8,GUJARAT,24,VADODARA,2419
2012,5,GOA,30,SOUTH GOA,3002
2012,11,ARUNACHAL PRADESH,12,Anjaw,1216
2012,11,BIHAR,10,BANKA,1023
2012,12,MANIPUR,14,TAMENGLONG,1402
2012,3,NAGALAND,13,PHEK,1308
2012,1,TELANGANA,36,NALGONDA,3608
2012,3,JHARKHAND,20,GODDA,2008
2012,10,GUJARAT,24,PANCH MAHALS,2417
2012,2,WEST BENGAL,19,BANKURA,1913
2012,11,KARNATAKA,29,KOPPAL,2907
2012,6,KARNATAKA,29,KODAGU,2925
2012,4,RAJASTHAN,8,DUNGARPUR,827
2012,3,MANIPUR,14,TAMENGLONG,1402
2012,3,MADHYA PRADESH,23,SIDHI,2317
2012,11,DELHI,7,CENTRAL DELHI,706
2012,11,MEGHALAYA,17,JAINTIA HILLS,1707
2012,2,MEGHALAYA,17,RI BHOI,1705
2012,12,ASSAM,18,UDALGURI,1826
2012,12,MANIPUR,14,SENAPATI,1401
2012,2,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,10,PUDUCHERRY,34,YANAM,3401
2012,4,WEST BENGAL,19,KOCH BIHAR,1903
2012,7,TRIPURA,16,DHALAI,1603
2012,8,PUDUCHERRY,34,YANAM,3401
2012,9,SIKKIM,11,SOUTH SIKKIM,1103
2012,2,KERALA,32,WAYANAD,3203
2012,1,PUDUCHERRY,34,YANAM,3401
2012,7,UTTARAKHAND,5,BAGESHWAR,508
2012,1,MEGHALAYA,17,SOUTH GARO HILLS,1703
2012,9,KARNATAKA,29,KOPPAL,2907
2012,1,MEGHALAYA,17,RI BHOI,1705
2012,1,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2012,2,UTTAR PRADESH,9,KUSHINAGAR,959
2012,8,TELANGANA,36,MAHBUBNAGAR,3607
2012,5,ARUNACHAL PRADESH,12,Anjaw,1216
2012,9,ASSAM,18,UDALGURI,1826
2012,7,UTTARAKHAND,5,RUDRAPRAYAG,503
2012,9,RAJASTHAN,8,BARMER,817
2012,8,NAGALAND,13,KIPHIRE,1310
2012,3,TRIPURA,16,NORTH TRIPURA,1604
2012,6,MANIPUR,14,TAMENGLONG,1402
2012,11,TELANGANA,36,NIZAMABAD,3602
2012,2,HARYANA,6,FATEHABAD,610
2012,12,GUJARAT,24,VADODARA,2419
2012,4,NAGALAND,13,MON,1301
2012,8,JHARKHAND,20,GARHWA,2001
2012,7,ANDHRA PRADESH,28,SRIKAKULAM,2811
2012,12,SIKKIM,11,SOUTH SIKKIM,1103
2012,8,BIHAR,10,MADHUBANI,1005
2012,10,UTTARAKHAND,5,BAGESHWAR,508
2012,11,KARNATAKA,29,KOPPAL,2907
2012,11,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2012,4,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,9,DELHI,7,NORTH DELHI,702
2012,12,HARYANA,6,MAHENDRAGARH,616
2012,4,MANIPUR,14,TAMENGLONG,1402
2012,12,HIMACHAL PRADESH,2,KANGRA,202
2012,12,JHARKHAND,20,GODDA,2008
2012,4,TELANGANA,36,MAHBUBNAGAR,3607
2012,12,SIKKIM,11,WEST SIKKIM,1102
2012,5,ODISHA,21,KENDRAPARA,2110
2012,7,TRIPURA,16,NORTH TRIPURA,1604
2012,4,CHHATTISGARH,22,SURGUJA,2202
2012,5,PUNJAB,3,RUPNAGAR,307
2012,9,TELANGANA,36,NIZAMABAD,3602
2012,12,JHARKHAND,20,CHATRA,2003
2012,6,TAMIL NADU,33,DHARMAPURI,3305
2012,8,ASSAM,18,UDALGURI,1826
2012,3,PUDUCHERRY,34,KARAIKAL,3404
2012,7,MADHYA PRADESH,23,SIDHI,2317
2012,8,MEGHALAYA,17,JAINTIA HILLS,1707
2012,1,NAGALAND,13,MON,1301
2012,3,PUNJAB,3,HOSHIARPUR,305
2012,11,HARYANA,6,MEWAT,620
2012,5,MIZORAM,15,MAMIT,1501
2012,7,PUDUCHERRY,34,YANAM,3401
2012,3,TRIPURA,16,SOUTH TRIPURA,1602
2012,4,MIZORAM,15,LAWNGTLAI,1507
2012,4,ASSAM,18,UDALGURI,1826
2012,6,HARYANA,6,MAHENDRAGARH,616
2012,1,MADHYA PRADESH,23,DINDORI,2341
2012,3,ARUNACHAL PRADESH,12,Anjaw,1216
2012,1,HIMACHAL PRADESH,2,KANGRA,202
2012,9,RAJASTHAN,8,BARMER,817
2012,1,PUNJAB,3,RUPNAGAR,307
2012,2,CHANDIGARH,4,CHANDIGARH,401
2012,12,ASSAM,18,UDALGURI,1826
2012,11,ANDHRA PRADESH,28,PRAKASAM,2818
2012,10,MAHARASHTRA,27,MUMBAI II,2723
2012,12,TELANGANA,36,MAHBUBNAGAR,3607
2012,11,GOA,30,NORTH GOA,3001
2012,7,PUNJAB,3,RUPNAGAR,307
2012,7,ARUNACHAL PRADESH,12,Anjaw,1216
2012,9,WEST BENGAL,19,BANKURA,1913
2012,8,ARUNACHAL PRADESH,12,Anjaw,1216
2012,2,HARYANA,6,MAHENDRAGARH,616
2012,1,UTTAR PRADESH,9,MAHARAJGANJ,957
2012,12,LAKSHADWEEP,31,LAKSHADWEEP,3101
2012,4,GUJARAT,24,VADODARA,2419
2012,8,ODISHA,21,BOUDH,2122
2012,9,ODISHA,21,KENDRAPARA,2110
2012,8,RAJASTHAN,8,BANSWARA,828
2012,8,TELANGANA,36,NALGONDA,3608
2012,2,PUDUCHERRY,34,PONDICHERRY,3402
2012,8,TAMIL NADU,33,VILUPPURAM,3307
2012,11,MANIPUR,14,TAMENGLONG,1402
2012,4,KARNATAKA,29,MANDYA,2922
2012,8,DAMAN & DIU,25,DAMAN,2502
2012,2,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2012,1,ASSAM,18,UDALGURI,1826
2012,5,HARYANA,6,MEWAT,620
2012,9,UTTAR PRADESH,9,SHRAWASTI,951
2012,2,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2012,1,TELANGANA,36,NALGONDA,3608
2012,8,RAJASTHAN,8,BANSWARA,828
2012,3,A & N ISLANDS,35,ANDAMANS,3501
2012,9,ASSAM,18,UDALGURI,1826
2012,12,JHARKHAND,20,GARHWA,2001
2012,2,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2012,11,DELHI,7,NORTH DELHI,702
2012,12,HIMACHAL PRADESH,2,MANDI,205
2012,1,DELHI,7,CENTRAL DELHI,706
2012,2,BIHAR,10,BANKA,1023
2012,9,MADHYA PRADESH,23,DINDORI,2341
2012,11,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2012,10,NAGALAND,13,MON,1301
2012,8,MADHYA PRADESH,23,DINDORI,2341
2012,5,SIKKIM,11,NORTH SIKKIM,1101
2012,1,UTTARAKHAND,5,UTTARKASHI,501
2012,2,KERALA,32,PATHANAMTHITTA,3212
2012,11,GUJARAT,24,VADODARA,2419
2012,4,ANDHRA PRADESH,28,WEST GODAVARI,2815
2012,3,PUDUCHERRY,34,PONDICHERRY,3402
2012,7,MADHYA PRADESH,23,SIDHI,2317
2012,9,PUDUCHERRY,34,PONDICHERRY,3402
2012,8,ASSAM,18,DARRANG,1808
