YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD
2016,2,CHHATTISGARH,22,KANKER,2214
2016,6,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2016,11,JAMMU & KASHMIR,1,RAMBAN,118
2016,1,A & N ISLANDS,35,NICOBARS,3502
2016,3,UTTARAKHAND,5,RUDRAPRAYAG,503
2016,6,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,8,MEGHALAYA,17,RI BHOI,1705
2016,6,MEGHALAYA,17,JAINTIA HILLS,1707
2016,4,TELANGANA,36,NALGONDA,3608
2016,12,DAMAN & DIU,25,DAMAN,2502
2016,6,GUJARAT,24,VALSAD,2425
2016,8,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,5,RAJASTHAN,8,BARMER,817
2016,10,JAMMU & KASHMIR,1,RAMBAN,118
2016,2,WEST BENGAL,19,KOCH BIHAR,1903
2016,8,BIHAR,10,MADHUBANI,1005
2016,1,RAJASTHAN,8,DUNGARPUR,827
2016,6,KERALA,32,IDUKKI,3209
2016,3,RAJASTHAN,8,BARMER,817
2016,11,GOA,30,NORTH GOA,3001
2016,11,TELANGANA,36,NIZAMABAD,3602
2016,11,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,5,GUJARAT,24,VADODARA,2419
2016,11,HIMACHAL PRADESH,2,KANGRA,202
2016,10,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,3,GUJARAT,24,VALSAD,2425
2016,8,PUDUCHERRY,34,KARAIKAL,3404
2016,11,ARUNACHAL PRADESH,12,Anjaw,1216
2016,5,DELHI,7,CENTRAL DELHI,706
2016,3,RAJASTHAN,8,DUNGARPUR,827
2016,5,TELANGANA,36,NIZAMABAD,3602
2016,4,HARYANA,6,MAHENDRAGARH,616
2016,11,NAGALAND,13,PHEK,1308
2016,2,ODISHA,21,BOUDH,2122
2016,4,PUDUCHERRY,34,KARAIKAL,3404
2016,8,NAGALAND,13,MON,1301
2016,11,A & N ISLANDS,35,ANDAMANS,3501
2016,3,ASSAM,18,UDALGURI,1826
2016,6,JHARKHAND,20,CHATRA,2003
2016,11,PUDUCHERRY,34,KARAIKAL,3404
2016,3,KERALA,32,PATHANAMTHITTA,3212
2016,3,MIZORAM,15,LAWNGTLAI,1507
2016,1,TAMIL NADU,33,PERAMBALUR,3316
2016,7,MADHYA PRADESH,23,SIDHI,2317
2016,12,JHARKHAND,20,GARHWA,2001
2016,6,HARYANA,6,MEWAT,620
2016,7,KERALA,32,WAYANAD,3203
2016,8,JAMMU & KASHMIR,1,SHOPIAN,115
2016,10,BIHAR,10,MADHUBANI,1005
2016,1,KARNATAKA,29,MANDYA,2922
2016,4,PUDUCHERRY,34,YANAM,3401
2016,9,ODISHA,21,NUAPADA,2125
2016,9,DAMAN & DIU,25,DIU,2501
2016,9,TRIPURA,16,SOUTH TRIPURA,1602
2016,2,JAMMU & KASHMIR,1,KISHTWAR,117
2016,7,RAJASTHAN,8,BARMER,817
2016,9,TELANGANA,36,MAHBUBNAGAR,3607
2016,4,MADHYA PRADESH,23,ALIRAJPUR,2349
2016,9,MEGHALAYA,17,JAINTIA HILLS,1707
2016,8,JAMMU & KASHMIR,1,SHOPIAN,115
2016,7,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,2,ASSAM,18,UDALGURI,1826
2016,8,MANIPUR,14,TAMENGLONG,1402
2016,2,RAJASTHAN,8,BARMER,817
2016,2,DELHI,7,NEW DELHI,705
2016,5,MIZORAM,15,CHAMPHAI,1504
2016,6,TELANGANA,36,NIZAMABAD,3602
2016,4,A & N ISLANDS,35,ANDAMANS,3501
2016,5,UTTARAKHAND,5,BAGESHWAR,508
2016,11,TRIPURA,16,SOUTH TRIPURA,1602
2016,2,TELANGANA,36,NALGONDA,3608
2016,4,HARYANA,6,MAHENDRAGARH,616
2016,6,TELANGANA,36,MAHBUBNAGAR,3607
2016,7,SIKKIM,11,WEST SIKKIM,1102
2016,5,CHHATTISGARH,22,JASHPUR,2203
2016,6,UTTAR PRADESH,9,KUSHINAGAR,959
2016,11,KARNATAKA,29,KODAGU,2925
2016,6,KARNATAKA,29,KODAGU,2925
2016,3,NAGALAND,13,PHEK,1308
2016,5,TRIPURA,16,NORTH TRIPURA,1604
2016,4,ODISHA,21,KENDRAPARA,2110
2016,9,DELHI,7,NEW DELHI,705
2016,7,DELHI,7,NORTH DELHI,702
2016,10,JAMMU & KASHMIR,1,RAMBAN,118
2016,3,TAMIL NADU,33,VILUPPURAM,3307
2016,7,ODISHA,21,NUAPADA,2125
2016,9,MEGHALAYA,17,JAINTIA HILLS,1707
2016,6,UTTAR PRADESH,9,KUSHINAGAR,959
2016,12,UTTAR PRADESH,9,SHRAWASTI,951
2016,10,MEGHALAYA,17,SOUTH GARO HILLS,1703
2016,7,MIZORAM,15,CHAMPHAI,1504
2016,5,SIKKIM,11,NORTH SIKKIM,1101
2016,1,PUDUCHERRY,34,KARAIKAL,3404
2016,4,KERALA,32,IDUKKI,3209
2016,3,RAJASTHAN,8,BARMER,817
2016,3,GOA,30,SOUTH GOA,3002
2016,10,JAMMU & KASHMIR,1,RAMBAN,118
2016,8,DELHI,7,NEW DELHI,705
2016,9,A & N ISLANDS,35,ANDAMANS,3501
2016,2,ODISHA,21,KENDRAPARA,2110
2016,3,GUJARAT,24,VADODARA,2419
2016,12,JAMMU & KASHMIR,1,RAMBAN,118
2016,5,PUNJAB,3,RUPNAGAR,307
2016,6,GOA,30,NORTH GOA,3001
2016,4,JAMMU & KASHMIR,1,RAMBAN,118
2016,5,GUJARAT,24,PANCH MAHALS,2417
2016,12,RAJASTHAN,8,BANSWARA,828
2016,2,DAMAN & DIU,25,DAMAN,2502
2016,1,MADHYA PRADESH,23,SIDHI,2317
2016,6,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,1,KERALA,32,IDUKKI,3209
2016,2,MAHARASHTRA,27,GADCHIROLI,2712
2016,6,DELHI,7,NEW DELHI,705
2016,5,HARYANA,6,MAHENDRAGARH,616
2016,4,JAMMU & KASHMIR,1,KISHTWAR,117
2016,7,UTTARAKHAND,5,UTTARKASHI,501
2016,3,CHHATTISGARH,22,JASHPUR,2203
2016,1,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,9,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,10,ARUNACHAL PRADESH,12,Anjaw,1216
2016,5,TELANGANA,36,MAHBUBNAGAR,3607
2016,1,TRIPURA,16,SOUTH TRIPURA,1602
2016,8,CHHATTISGARH,22,SURGUJA,2202
2016,7,DELHI,7,CENTRAL DELHI,706
2016,1,HIMACHAL PRADESH,2,MANDI,205
2016,3,KERALA,32,WAYANAD,3203
2016,12,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2016,12,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,8,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2016,2,TRIPURA,16,NORTH TRIPURA,1604
2016,6,CHHATTISGARH,22,JASHPUR,2203
2016,3,GUJARAT,24,PANCH MAHALS,2417
2016,8,ASSAM,18,DARRANG,1808
2016,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,12,MADHYA PRADESH,23,DINDORI,2341
2016,10,WEST BENGAL,19,BANKURA,1913
2016,12,CHHATTISGARH,22,JASHPUR,2203
2016,9,JAMMU & KASHMIR,1,KISHTWAR,117
2016,2,TAMIL NADU,33,DHARMAPURI,3305
2016,8,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,5,HARYANA,6,FATEHABAD,610
2016,12,KERALA,32,WAYANAD,3203
2016,11,BIHAR,10,SAMASTIPUR,1019
2016,3,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,7,MADHYA PRADESH,23,SIDHI,2317
2016,11,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,9,KERALA,32,IDUKKI,3209
2016,2,NAGALAND,13,PHEK,1308
2016,9,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,4,DELHI,7,NORTH DELHI,702
2016,11,UTTAR PRADESH,9,KUSHINAGAR,959
2016,2,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2016,1,TELANGANA,36,NALGONDA,3608
2016,12,DAMAN & DIU,25,DAMAN,2502
2016,9,GUJARAT,24,PANCH MAHALS,2417
2016,4,ASSAM,18,BAKSA,1824
2016,6,TRIPURA,16,SOUTH TRIPURA,1602
2016,12,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2016,9,KARNATAKA,29,KODAGU,2925
2016,1,WEST BENGAL,19,KOCH BIHAR,1903
2016,10,MIZORAM,15,CHAMPHAI,1504
2016,10,CHHATTISGARH,22,JASHPUR,2203
2016,2,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,11,MIZORAM,15,CHAMPHAI,1504
2016,12,ANDHRA PRADESH,28,PRAKASAM,2818
2016,1,KERALA,32,WAYANAD,3203
2016,11,WEST BENGAL,19,BANKURA,1913
2016,10,GUJARAT,24,PANCH MAHALS,2417
2016,7,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,7,MANIPUR,14,CHURACHANDPUR,1403
2016,3,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,8,MEGHALAYA,17,JAINTIA HILLS,1707
2016,10,BIHAR,10,BANKA,1023
2016,1,ASSAM,18,UDALGURI,1826
2016,3,JHARKHAND,20,GODDA,2008
2016,6,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,4,MEGHALAYA,17,JAINTIA HILLS,1707
2016,10,NAGALAND,13,KIPHIRE,1310
2016,3,GUJARAT,24,PANCH MAHALS,2417
2016,7,MADHYA PRADESH,23,SIDHI,2317
2016,6,ANDHRA PRADESH,28,PRAKASAM,2818
2016,8,ARUNACHAL PRADESH,12,Anjaw,1216
2016,2,ARUNACHAL PRADESH,12,Anjaw,1216
2016,1,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,1,DAMAN & DIU,25,DAMAN,2502
2016,11,A & N ISLANDS,35,ANDAMANS,3501
2016,5,HARYANA,6,MAHENDRAGARH,616
2016,3,TELANGANA,36,MAHBUBNAGAR,3607
2016,5,ARUNACHAL PRADESH,12,Anjaw,1216
2016,11,GOA,30,SOUTH GOA,3002
2016,7,WEST BENGAL,19,BANKURA,1913
2016,6,CHHATTISGARH,22,JASHPUR,2203
2016,12,UTTAR PRADESH,9,SHRAWASTI,951
2016,11,ASSAM,18,UDALGURI,1826
2016,8,MIZORAM,15,CHAMPHAI,1504
2016,8,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2016,8,HARYANA,6,FATEHABAD,610
2016,5,MADHYA PRADESH,23,DINDORI,2341
2016,9,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,5,UTTARAKHAND,5,BAGESHWAR,508
2016,8,KERALA,32,WAYANAD,3203
2016,5,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,8,MAHARASHTRA,27,GADCHIROLI,2712
2016,10,TELANGANA,36,NIZAMABAD,3602
2016,6,HARYANA,6,MEWAT,620
2016,3,MANIPUR,14,CHURACHANDPUR,1403
2016,3,MIZORAM,15,LAWNGTLAI,1507
2016,9,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,8,HARYANA,6,MEWAT,620
2016,9,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,5,TRIPURA,16,DHALAI,1603
2016,2,JHARKHAND,20,GARHWA,2001
2016,7,TAMIL NADU,33,PERAMBALUR,3316
2016,9,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,5,MIZORAM,15,MAMIT,1501
2016,4,TELANGANA,36,NIZAMABAD,3602
2016,10,NAGALAND,13,MON,1301
2016,3,TRIPURA,16,NORTH TRIPURA,1604
2016,11,JHARKHAND,20,GARHWA,2001
2016,5,MEGHALAYA,17,JAINTIA HILLS,1707
2016,11,MADHYA PRADESH,23,DINDORI,2341
2016,12,JAMMU & KASHMIR,1,SHOPIAN,115
2016,7,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,12,A & N ISLANDS,35,ANDAMANS,3501
2016,3,MADHYA PRADESH,23,SIDHI,2317
2016,4,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,1,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,11,BIHAR,10,SAMASTIPUR,1019
2016,11,DELHI,7,NEW DELHI,705
2016,12,KERALA,32,IDUKKI,3209
2016,4,PUDUCHERRY,34,KARAIKAL,3404
2016,3,UTTARAKHAND,5,RUDRAPRAYAG,503
2016,6,RAJASTHAN,8,DUNGARPUR,827
2016,10,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,6,UTTARAKHAND,5,BAGESHWAR,508
2016,9,A & N ISLANDS,35,ANDAMANS,3501
2016,1,PUDUCHERRY,34,PONDICHERRY,3402
2016,12,NAGALAND,13,KIPHIRE,1310
2016,8,KERALA,32,IDUKKI,3209
2016,8,TRIPURA,16,DHALAI,1603
2016,2,DELHI,7,NORTH DELHI,702
2016,7,MADHYA PRADESH,23,SIDHI,2317
2016,1,DELHI,7,CENTRAL DELHI,706
2016,6,CHANDIGARH,4,CHANDIGARH,401
2016,8,TRIPURA,16,SOUTH TRIPURA,1602
2016,12,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,9,DAMAN & DIU,25,DAMAN,2502
2016,9,MAHARASHTRA,27,MUMBAI II,2723
2016,10,BIHAR,10,MADHUBANI,1005
2016,2,UTTARAKHAND,5,UTTARKASHI,501
2016,5,KARNATAKA,29,MANDYA,2922
2016,11,PUDUCHERRY,34,KARAIKAL,3404
2016,4,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,12,ARUNACHAL PRADESH,12,Anjaw,1216
2016,12,ODISHA,21,KENDRAPARA,2110
2016,5,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,5,MEGHALAYA,17,SOUTH GARO HILLS,1703
2016,11,TELANGANA,36,NALGONDA,3608
2016,11,MEGHALAYA,17,JAINTIA HILLS,1707
2016,7,TELANGANA,36,MAHBUBNAGAR,3607
2016,4,KERALA,32,WAYANAD,3203
2016,3,UTTAR PRADESH,9,KUSHINAGAR,959
2016,7,BIHAR,10,SAMASTIPUR,1019
2016,2,HARYANA,6,MEWAT,620
2016,8,UTTARAKHAND,5,UTTARKASHI,501
2016,8,A & N ISLANDS,35,NICOBARS,3502
2016,8,HARYANA,6,FATEHABAD,610
2016,10,GUJARAT,24,VADODARA,2419
2016,12,HARYANA,6,FATEHABAD,610
2016,11,HARYANA,6,MEWAT,620
2016,5,JAMMU & KASHMIR,1,RAMBAN,118
2016,5,DELHI,7,NEW DELHI,705
2016,4,DAMAN & DIU,25,DAMAN,2502
2016,3,TRIPURA,16,NORTH TRIPURA,1604
2016,10,ANDHRA PRADESH,28,PRAKASAM,2818
2016,7,BIHAR,10,BANKA,1023
2016,1,UTTARAKHAND,5,UTTARKASHI,501
2016,2,GUJARAT,24,VADODARA,2419
2016,12,JAMMU & KASHMIR,1,RAMBAN,118
2016,9,BIHAR,10,MADHUBANI,1005
2016,9,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,7,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2016,4,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2016,5,UTTAR PRADESH,9,KUSHINAGAR,959
2016,5,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,3,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,12,NAGALAND,13,KIPHIRE,1310
2016,1,UTTAR PRADESH,9,KUSHINAGAR,959
2016,2,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2016,9,MANIPUR,14,SENAPATI,1401
2016,7,MAHARASHTRA,27,MUMBAI II,2723
2016,8,KARNATAKA,29,KODAGU,2925
2016,3,NAGALAND,13,KIPHIRE,1310
2016,8,HARYANA,6,MAHENDRAGARH,616
2016,1,NAGALAND,13,PHEK,1308
2016,5,ASSAM,18,DARRANG,1808
2016,2,MAHARASHTRA,27,MUMBAI II,2723
2016,10,DELHI,7,CENTRAL DELHI,706
2016,8,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,12,PUDUCHERRY,34,KARAIKAL,3404
2016,5,ASSAM,18,BAKSA,1824
2016,12,MADHYA PRADESH,23,SIDHI,2317
2016,7,SIKKIM,11,NORTH SIKKIM,1101
2016,1,ODISHA,21,NUAPADA,2125
2016,5,WEST BENGAL,19,BANKURA,1913
2016,8,MEGHALAYA,17,RI BHOI,1705
2016,5,PUDUCHERRY,34,PONDICHERRY,3402
2016,8,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,1,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,2,MADHYA PRADESH,23,SIDHI,2317
2016,3,HIMACHAL PRADESH,2,MANDI,205
2016,4,UTTAR PRADESH,9,KUSHINAGAR,959
2016,3,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,3,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2016,6,WEST BENGAL,19,KOCH BIHAR,1903
2016,3,BIHAR,10,BANKA,1023
2016,3,GOA,30,SOUTH GOA,3002
2016,3,CHHATTISGARH,22,SURGUJA,2202
2016,6,GUJARAT,24,VADODARA,2419
2016,12,ASSAM,18,DARRANG,1808
2016,6,MADHYA PRADESH,23,DINDORI,2341
2016,11,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,2,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,2,GUJARAT,24,VALSAD,2425
2016,11,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,11,WEST BENGAL,19,BANKURA,1913
2016,1,JHARKHAND,20,CHATRA,2003
2016,12,MADHYA PRADESH,23,ALIRAJPUR,2349
2016,5,JHARKHAND,20,GODDA,2008
2016,12,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,5,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2016,12,UTTAR PRADESH,9,KUSHINAGAR,959
2016,1,KERALA,32,IDUKKI,3209
2016,12,BIHAR,10,SAMASTIPUR,1019
2016,1,CHHATTISGARH,22,JASHPUR,2203
2016,2,TAMIL NADU,33,VILUPPURAM,3307
2016,9,DELHI,7,NEW DELHI,705
2016,6,PUDUCHERRY,34,PONDICHERRY,3402
2016,10,A & N ISLANDS,35,NICOBARS,3502
2016,7,MANIPUR,14,TAMENGLONG,1402
2016,4,UTTARAKHAND,5,UTTARKASHI,501
2016,12,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,8,GUJARAT,24,PANCH MAHALS,2417
2016,7,ASSAM,18,DARRANG,1808
2016,6,DELHI,7,NORTH DELHI,702
2016,9,HARYANA,6,MAHENDRAGARH,616
2016,9,DAMAN & DIU,25,DIU,2501
2016,1,JHARKHAND,20,GARHWA,2001
2016,12,SIKKIM,11,SOUTH SIKKIM,1103
2016,1,GOA,30,SOUTH GOA,3002
2016,2,RAJASTHAN,8,BARMER,817
2016,11,RAJASTHAN,8,BARMER,817
2016,10,HARYANA,6,MAHENDRAGARH,616
2016,11,TAMIL NADU,33,DHARMAPURI,3305
2016,4,PUDUCHERRY,34,PONDICHERRY,3402
2016,2,DELHI,7,CENTRAL DELHI,706
2016,9,TAMIL NADU,33,VILUPPURAM,3307
2016,10,CHHATTISGARH,22,SURGUJA,2202
2016,1,JAMMU & KASHMIR,1,RAMBAN,118
2016,4,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,11,UTTARAKHAND,5,BAGESHWAR,508
2016,3,CHHATTISGARH,22,SURGUJA,2202
2016,8,HIMACHAL PRADESH,2,MANDI,205
2016,6,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2016,2,ANDHRA PRADESH,28,PRAKASAM,2818
2016,1,MEGHALAYA,17,SOUTH GARO HILLS,1703
2016,1,ODISHA,21,NUAPADA,2125
2016,11,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,8,WEST BENGAL,19,KOCH BIHAR,1903
2016,1,GUJARAT,24,VALSAD,2425
2016,2,MANIPUR,14,CHURACHANDPUR,1403
2016,9,DELHI,7,CENTRAL DELHI,706
2016,2,HIMACHAL PRADESH,2,MANDI,205
2016,12,NAGALAND,13,MON,1301
2016,9,DAMAN & DIU,25,DIU,2501
2016,3,ASSAM,18,BAKSA,1824
2016,6,TELANGANA,36,NALGONDA,3608
2016,5,KARNATAKA,29,MANDYA,2922
2016,8,TAMIL NADU,33,DHARMAPURI,3305
2016,12,ANDHRA PRADESH,28,PRAKASAM,2818
2016,5,NAGALAND,13,PHEK,1308
2016,4,PUNJAB,3,RUPNAGAR,307
2016,5,HARYANA,6,MEWAT,620
2016,10,MIZORAM,15,CHAMPHAI,1504
2016,6,JHARKHAND,20,CHATRA,2003
2016,7,TELANGANA,36,NALGONDA,3608
2016,1,MANIPUR,14,CHURACHANDPUR,1403
2016,1,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,7,TAMIL NADU,33,DHARMAPURI,3305
2016,9,GOA,30,NORTH GOA,3001
2016,3,KARNATAKA,29,KOPPAL,2907
2016,10,CHANDIGARH,4,CHANDIGARH,401
2016,6,UTTARAKHAND,5,UTTARKASHI,501
2016,9,DELHI,7,CENTRAL DELHI,706
2016,9,BIHAR,10,BANKA,1023
2016,10,MIZORAM,15,MAMIT,1501
2016,7,ARUNACHAL PRADESH,12,Anjaw,1216
2016,1,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,8,ODISHA,21,BOUDH,2122
2016,3,UTTAR PRADESH,9,KUSHINAGAR,959
2016,4,UTTARAKHAND,5,BAGESHWAR,508
2016,5,CHHATTISGARH,22,KANKER,2214
2016,12,ARUNACHAL PRADESH,12,Anjaw,1216
2016,7,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,10,MIZORAM,15,MAMIT,1501
2016,7,KERALA,32,PATHANAMTHITTA,3212
2016,11,BIHAR,10,SAMASTIPUR,1019
2016,6,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,12,KERALA,32,IDUKKI,3209
2016,8,KERALA,32,WAYANAD,3203
2016,9,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,1,MADHYA PRADESH,23,DINDORI,2341
2016,8,CHHATTISGARH,22,SURGUJA,2202
2016,2,KERALA,32,WAYANAD,3203
2016,8,GOA,30,SOUTH GOA,3002
2016,1,TELANGANA,36,NIZAMABAD,3602
2016,4,TAMIL NADU,33,PERAMBALUR,3316
2016,1,HIMACHAL PRADESH,2,MANDI,205
2016,7,GUJARAT,24,VALSAD,2425
2016,11,ASSAM,18,DARRANG,1808
2016,7,MEGHALAYA,17,SOUTH GARO HILLS,1703
2016,12,TRIPURA,16,SOUTH TRIPURA,1602
2016,5,LAKSHADWEEP,31,LAKSHADWEEP,3101
2016,6,HIMACHAL PRADESH,2,MANDI,205
2016,1,MADHYA PRADESH,23,ALIRAJPUR,2349
2016,1,DAMAN & DIU,25,DAMAN,2502
2016,11,CHHATTISGARH,22,JASHPUR,2203
2016,2,DELHI,7,NORTH DELHI,702
2016,11,JAMMU & KASHMIR,1,RAMBAN,118
2016,5,HIMACHAL PRADESH,2,KANGRA,202
2016,3,KARNATAKA,29,KODAGU,2925
2016,12,MIZORAM,15,CHAMPHAI,1504
2016,11,PUNJAB,3,RUPNAGAR,307
2016,4,PUNJAB,3,RUPNAGAR,307
2016,3,JAMMU & KASHMIR,1,KISHTWAR,117
2016,11,GOA,30,NORTH GOA,3001
2016,11,MANIPUR,14,TAMENGLONG,1402
2016,3,DAMAN & DIU,25,DIU,2501
2016,3,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,3,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,6,DELHI,7,NEW DELHI,705
2016,2,ANDHRA PRADESH,28,WEST GODAVARI,2815
2016,8,WEST BENGAL,19,BANKURA,1913
2016,3,MAHARASHTRA,27,GADCHIROLI,2712
2016,9,PUDUCHERRY,34,YANAM,3401
2016,11,PUDUCHERRY,34,KARAIKAL,3404
2016,5,KARNATAKA,29,KODAGU,2925
2016,5,BIHAR,10,SAMASTIPUR,1019
2016,8,KARNATAKA,29,MANDYA,2922
2016,7,TELANGANA,36,NALGONDA,3608
2016,7,TELANGANA,36,NIZAMABAD,3602
2016,12,UTTAR PRADESH,9,KUSHINAGAR,959
2016,9,JAMMU & KASHMIR,1,RAMBAN,118
2016,3,ASSAM,18,UDALGURI,1826
2016,11,CHHATTISGARH,22,KANKER,2214
2016,5,WEST BENGAL,19,KOCH BIHAR,1903
2016,2,GOA,30,SOUTH GOA,3002
2016,6,NAGALAND,13,KIPHIRE,1310
2016,8,MAHARASHTRA,27,GADCHIROLI,2712
2016,11,ODISHA,21,KENDRAPARA,2110
2016,2,HIMACHAL PRADESH,2,MANDI,205
2016,7,DAMAN & DIU,25,DAMAN,2502
2016,1,CHHATTISGARH,22,JASHPUR,2203
2016,5,SIKKIM,11,NORTH SIKKIM,1101
2016,6,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,8,GUJARAT,24,PANCH MAHALS,2417
2016,6,GUJARAT,24,PANCH MAHALS,2417
2016,7,MIZORAM,15,MAMIT,1501
2016,7,GOA,30,NORTH GOA,3001
2016,11,SIKKIM,11,NORTH SIKKIM,1101
2016,6,NAGALAND,13,PHEK,1308
2016,12,PUNJAB,3,RUPNAGAR,307
2016,11,HARYANA,6,FATEHABAD,610
2016,9,ANDHRA PRADESH,28,SRIKAKULAM,2811
2016,2,JAMMU & KASHMIR,1,KISHTWAR,117
2016,3,ANDHRA PRADESH,28,PRAKASAM,2818
2016,2,TAMIL NADU,33,VILUPPURAM,3307
2016,2,MANIPUR,14,SENAPATI,1401
2016,3,HARYANA,6,MEWAT,620
2016,10,ODISHA,21,NUAPADA,2125
2016,5,ANDHRA PRADESH,28,PRAKASAM,2818
2016,9,JAMMU & KASHMIR,1,KISHTWAR,117
2016,10,DAMAN & DIU,25,DIU,2501
2016,8,PUDUCHERRY,34,YANAM,3401
2016,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2016,11,UTTARAKHAND,5,BAGESHWAR,508
2016,3,SIKKIM,11,WEST SIKKIM,1102
2016,10,DELHI,7,NEW DELHI,705
2016,6,TELANGANA,36,NALGONDA,3608
2016,8,A & N ISLANDS,35,NICOBARS,3502
2016,2,MEGHALAYA,17,RI BHOI,1705
2016,1,TELANGANA,36,NIZAMABAD,3602
2016,7,ASSAM,18,BAKSA,1824
2016,5,JHARKHAND,20,CHATRA,2003
2016,9,KARNATAKA,29,KOPPAL,2907
2016,5,UTTAR PRADESH,9,SHRAWASTI,951
2016,8,TELANGANA,36,NIZAMABAD,3602
2016,7,MIZORAM,15,CHAMPHAI,1504
2016,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,4,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2016,2,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,6,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2016,2,ARUNACHAL PRADESH,12,Anjaw,1216
2016,12,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,5,UTTAR PRADESH,9,MAHARAJGANJ,957
2016,12,GUJARAT,24,PANCH MAHALS,2417
2016,2,KARNATAKA,29,KODAGU,2925
2016,9,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2016,11,DAMAN & DIU,25,DIU,2501
