YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD
2011,4,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2011,12,MEGHALAYA,17,JAINTIA HILLS,1707
2011,10,KERALA,32,IDUKKI,3209
2011,10,CHHATTISGARH,22,JASHPUR,2203
2011,5,JAMMU & KASHMIR,1,KISHTWAR,117
2011,12,SIKKIM,11,SOUTH SIKKIM,1103
2011,10,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,10,ARUNACHAL PRADESH,12,Anjaw,1216
2011,3,JAMMU & KASHMIR,1,RAMBAN,118
2011,7,ANDHRA PRADESH,28,PRAKASAM,2818
2011,9,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,1,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2011,12,TELANGANA,36,NALGONDA,3608
2011,4,BIHAR,10,SAMASTIPUR,1019
2011,12,MAHARASHTRA,27,GADCHIROLI,2712
2011,4,TRIPURA,16,DHALAI,1603
2011,2,DELHI,7,CENTRAL DELHI,706
2011,9,TAMIL NADU,33,VILUPPURAM,3307
2011,12,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,8,BIHAR,10,BANKA,1023
2011,9,WEST BENGAL,19,BANKURA,1913
2011,9,UTTAR PRADESH,9,SHRAWASTI,951
2011,5,UTTAR PRADESH,9,SHRAWASTI,951
2011,8,CHHATTISGARH,22,KANKER,2214
2011,11,ODISHA,21,BOUDH,2122
2011,12,RAJASTHAN,8,DUNGARPUR,827
2011,12,NAGALAND,13,PHEK,1308
2011,8,JAMMU & KASHMIR,1,SHOPIAN,115
2011,9,GUJARAT,24,VALSAD,2425
2011,12,MANIPUR,14,SENAPATI,1401
2011,12,GUJARAT,24,VADODARA,2419
2011,10,KERALA,32,PATHANAMTHITTA,3212
2011,1,TRIPURA,16,SOUTH TRIPURA,1602
2011,4,ANDHRA PRADESH,28,SRIKAKULAM,2811
2011,7,HIMACHAL PRADESH,2,MANDI,205
2011,2,PUDUCHERRY,34,YANAM,3401
2011,10,DELHI,7,NORTH DELHI,702
2011,9,TELANGANA,36,NALGONDA,3608
2011,10,ODISHA,21,NUAPADA,2125
2011,2,MANIPUR,14,CHURACHANDPUR,1403
2011,8,ODISHA,21,BOUDH,2122
2011,5,ODISHA,21,KENDRAPARA,2110
2011,11,SIKKIM,11,NORTH SIKKIM,1101
2011,4,SIKKIM,11,WEST SIKKIM,1102
2011,9,HARYANA,6,MEWAT,620
2011,9,SIKKIM,11,NORTH SIKKIM,1101
2011,5,TELANGANA,36,NIZAMABAD,3602
2011,10,MEGHALAYA,17,SOUTH GARO HILLS,1703
2011,5,ODISHA,21,NUAPADA,2125
2011,1,SIKKIM,11,SOUTH SIKKIM,1103
2011,8,MEGHALAYA,17,SOUTH GARO HILLS,1703
2011,5,DELHI,7,CENTRAL DELHI,706
2011,11,TELANGANA,36,NALGONDA,3608
2011,4,HIMACHAL PRADESH,2,KANGRA,202
2011,3,ASSAM,18,DARRANG,1808
2011,4,PUDUCHERRY,34,PONDICHERRY,3402
2011,8,UTTARAKHAND,5,UTTARKASHI,501
2011,4,HARYANA,6,FATEHABAD,610
2011,6,TRIPURA,16,NORTH TRIPURA,1604
2011,1,BIHAR,10,BANKA,1023
2011,3,WEST BENGAL,19,KOCH BIHAR,1903
2011,9,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2011,6,A & N ISLANDS,35,NICOBARS,3502
2011,11,ANDHRA PRADESH,28,PRAKASAM,2818
2011,3,DELHI,7,NEW DELHI,705
2011,10,UTTAR PRADESH,9,KUSHINAGAR,959
2011,11,ASSAM,18,UDALGURI,1826
2011,12,NAGALAND,13,PHEK,1308
2011,6,CHHATTISGARH,22,SURGUJA,2202
2011,10,HIMACHAL PRADESH,2,MANDI,205
2011,7,JAMMU & KASHMIR,1,KISHTWAR,117
2011,5,MADHYA PRADESH,23,SIDHI,2317
2011,5,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2011,7,UTTAR PRADESH,9,KUSHINAGAR,959
2011,6,ODISHA,21,NUAPADA,2125
2011,2,GUJARAT,24,VADODARA,2419
2011,3,UTTAR PRADESH,9,SHRAWASTI,951
2011,12,CHHATTISGARH,22,SURGUJA,2202
2011,1,TRIPURA,16,DHALAI,1603
2011,6,GUJARAT,24,PANCH MAHALS,2417
2011,6,TRIPURA,16,NORTH TRIPURA,1604
2011,10,JAMMU & KASHMIR,1,SHOPIAN,115
2011,4,TELANGANA,36,NALGONDA,3608
2011,12,MIZORAM,15,LAWNGTLAI,1507
2011,7,TRIPURA,16,DHALAI,1603
2011,4,MEGHALAYA,17,RI BHOI,1705
2011,2,TAMIL NADU,33,DHARMAPURI,3305
2011,9,JHARKHAND,20,CHATRA,2003
2011,1,MAHARASHTRA,27,MUMBAI II,2723
2011,4,PUDUCHERRY,34,PONDICHERRY,3402
2011,8,JHARKHAND,20,CHATRA,2003
2011,4,A & N ISLANDS,35,ANDAMANS,3501
2011,10,PUNJAB,3,NAWANSHAHR,306
2011,5,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,6,TELANGANA,36,MAHBUBNAGAR,3607
2011,5,RAJASTHAN,8,BANSWARA,828
2011,9,GUJARAT,24,VALSAD,2425
2011,7,KARNATAKA,29,KODAGU,2925
2011,12,SIKKIM,11,NORTH SIKKIM,1101
2011,2,SIKKIM,11,WEST SIKKIM,1102
2011,1,RAJASTHAN,8,DUNGARPUR,827
2011,12,MEGHALAYA,17,JAINTIA HILLS,1707
2011,11,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,8,GUJARAT,24,VADODARA,2419
2011,4,GOA,30,SOUTH GOA,3002
2011,12,MADHYA PRADESH,23,SIDHI,2317
2011,6,CHHATTISGARH,22,KANKER,2214
2011,9,DELHI,7,NEW DELHI,705
2011,8,TRIPURA,16,NORTH TRIPURA,1604
2011,7,MANIPUR,14,TAMENGLONG,1402
2011,12,SIKKIM,11,WEST SIKKIM,1102
2011,7,CHHATTISGARH,22,JASHPUR,2203
2011,5,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,12,PUNJAB,3,HOSHIARPUR,305
2011,2,NAGALAND,13,PHEK,1308
2011,6,UTTAR PRADESH,9,KUSHINAGAR,959
2011,2,JHARKHAND,20,GODDA,2008
2011,7,RAJASTHAN,8,BARMER,817
2011,6,CHHATTISGARH,22,SURGUJA,2202
2011,9,HARYANA,6,MAHENDRAGARH,616
2011,6,RAJASTHAN,8,BANSWARA,828
2011,12,MANIPUR,14,CHURACHANDPUR,1403
2011,12,JHARKHAND,20,GARHWA,2001
2011,6,HARYANA,6,FATEHABAD,610
2011,3,MIZORAM,15,MAMIT,1501
2011,11,HIMACHAL PRADESH,2,MANDI,205
2011,2,DAMAN & DIU,25,DIU,2501
2011,4,MEGHALAYA,17,RI BHOI,1705
2011,11,MEGHALAYA,17,JAINTIA HILLS,1707
2011,6,NAGALAND,13,MON,1301
2011,8,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,3,NAGALAND,13,KIPHIRE,1310
2011,11,ASSAM,18,BAKSA,1824
2011,11,ODISHA,21,BOUDH,2122
2011,11,SIKKIM,11,SOUTH SIKKIM,1103
2011,9,JAMMU & KASHMIR,1,RAMBAN,118
2011,3,PUDUCHERRY,34,KARAIKAL,3404
2011,10,UTTARAKHAND,5,BAGESHWAR,508
2011,12,TAMIL NADU,33,DHARMAPURI,3305
2011,2,HARYANA,6,MEWAT,620
2011,12,ODISHA,21,NUAPADA,2125
2011,6,CHHATTISGARH,22,JASHPUR,2203
2011,11,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,10,MIZORAM,15,LAWNGTLAI,1507
2011,8,A & N ISLANDS,35,NICOBARS,3502
2011,9,TAMIL NADU,33,DHARMAPURI,3305
2011,2,CHHATTISGARH,22,JASHPUR,2203
2011,8,PUDUCHERRY,34,KARAIKAL,3404
2011,6,CHHATTISGARH,22,KANKER,2214
2011,1,A & N ISLANDS,35,ANDAMANS,3501
2011,11,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2011,6,MAHARASHTRA,27,GADCHIROLI,2712
2011,11,PUNJAB,3,HOSHIARPUR,305
2011,2,JHARKHAND,20,GODDA,2008
2011,6,JHARKHAND,20,CHATRA,2003
2011,11,KARNATAKA,29,MANDYA,2922
2011,4,JHARKHAND,20,GODDA,2008
2011,9,GUJARAT,24,VADODARA,2419
2011,11,JAMMU & KASHMIR,1,SHOPIAN,115
2011,1,RAJASTHAN,8,BANSWARA,828
2011,7,UTTAR PRADESH,9,SHRAWASTI,951
2011,11,RAJASTHAN,8,BARMER,817
2011,12,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2011,9,CHHATTISGARH,22,SURGUJA,2202
2011,12,MADHYA PRADESH,23,DINDORI,2341
2011,4,MIZORAM,15,CHAMPHAI,1504
2011,6,TRIPURA,16,DHALAI,1603
2011,11,NAGALAND,13,PHEK,1308
2011,2,UTTARAKHAND,5,RUDRAPRAYAG,503
2011,10,KARNATAKA,29,KODAGU,2925
2011,7,MANIPUR,14,SENAPATI,1401
2011,2,JAMMU & KASHMIR,1,KISHTWAR,117
2011,8,MAHARASHTRA,27,GADCHIROLI,2712
2011,4,MANIPUR,14,SENAPATI,1401
2011,3,DAMAN & DIU,25,DAMAN,2502
2011,6,NAGALAND,13,KIPHIRE,1310
2011,4,JHARKHAND,20,CHATRA,2003
2011,12,UTTAR PRADESH,9,MAHARAJGANJ,957
2011,10,TRIPURA,16,NORTH TRIPURA,1604
2011,6,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,1,MADHYA PRADESH,23,DINDORI,2341
2011,6,KERALA,32,IDUKKI,3209
2011,1,TELANGANA,36,MAHBUBNAGAR,3607
2011,10,TRIPURA,16,DHALAI,1603
2011,10,GOA,30,SOUTH GOA,3002
2011,9,BIHAR,10,BANKA,1023
2011,8,HARYANA,6,FATEHABAD,610
2011,10,ODISHA,21,NUAPADA,2125
2011,9,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,2,MEGHALAYA,17,SOUTH GARO HILLS,1703
2011,12,SIKKIM,11,WEST SIKKIM,1102
2011,8,HARYANA,6,MEWAT,620
2011,2,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2011,9,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,5,A & N ISLANDS,35,ANDAMANS,3501
2011,9,JHARKHAND,20,GODDA,2008
2011,6,DELHI,7,NEW DELHI,705
2011,11,KARNATAKA,29,KOPPAL,2907
2011,12,ODISHA,21,NUAPADA,2125
2011,3,GUJARAT,24,VADODARA,2419
2011,8,JHARKHAND,20,GARHWA,2001
2011,9,GUJARAT,24,VALSAD,2425
2011,1,RAJASTHAN,8,DUNGARPUR,827
2011,5,GOA,30,SOUTH GOA,3002
2011,1,ASSAM,18,UDALGURI,1826
2011,7,ASSAM,18,DARRANG,1808
2011,5,ODISHA,21,KENDRAPARA,2110
2011,2,KERALA,32,IDUKKI,3209
2011,7,ODISHA,21,KENDRAPARA,2110
2011,5,WEST BENGAL,19,KOCH BIHAR,1903
2011,9,PUDUCHERRY,34,PONDICHERRY,3402
2011,5,WEST BENGAL,19,KOCH BIHAR,1903
2011,8,SIKKIM,11,SOUTH SIKKIM,1103
2011,3,KERALA,32,IDUKKI,3209
2011,11,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2011,9,JAMMU & KASHMIR,1,RAMBAN,118
2011,4,TAMIL NADU,33,PERAMBALUR,3316
2011,5,GUJARAT,24,PANCH MAHALS,2417
2011,1,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2011,8,ANDHRA PRADESH,28,PRAKASAM,2818
2011,10,UTTAR PRADESH,9,KUSHINAGAR,959
2011,8,HARYANA,6,FATEHABAD,610
2011,7,TELANGANA,36,NALGONDA,3608
2011,8,JHARKHAND,20,GARHWA,2001
2011,4,HARYANA,6,MEWAT,620
2011,8,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,10,CHHATTISGARH,22,JASHPUR,2203
2011,2,PUNJAB,3,NAWANSHAHR,306
2011,2,DELHI,7,NEW DELHI,705
2011,1,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,4,HARYANA,6,MEWAT,620
2011,10,TELANGANA,36,NALGONDA,3608
2011,3,ARUNACHAL PRADESH,12,Anjaw,1216
2011,3,KARNATAKA,29,KOPPAL,2907
2011,6,ASSAM,18,DARRANG,1808
2011,12,JAMMU & KASHMIR,1,KISHTWAR,117
2011,2,NAGALAND,13,KIPHIRE,1310
2011,6,PUDUCHERRY,34,PONDICHERRY,3402
2011,6,RAJASTHAN,8,BANSWARA,828
2011,8,JHARKHAND,20,GARHWA,2001
2011,4,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,2,ODISHA,21,NUAPADA,2125
2011,3,GUJARAT,24,PANCH MAHALS,2417
2011,8,SIKKIM,11,WEST SIKKIM,1102
2011,9,NAGALAND,13,PHEK,1308
2011,12,GOA,30,SOUTH GOA,3002
2011,12,DAMAN & DIU,25,DIU,2501
2011,9,ODISHA,21,BOUDH,2122
2011,1,GUJARAT,24,VALSAD,2425
2011,11,HIMACHAL PRADESH,2,MANDI,205
2011,1,ASSAM,18,BAKSA,1824
2011,6,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2011,2,PUNJAB,3,NAWANSHAHR,306
2011,9,ARUNACHAL PRADESH,12,Anjaw,1216
2011,12,MEGHALAYA,17,RI BHOI,1705
2011,12,WEST BENGAL,19,KOCH BIHAR,1903
2011,3,KARNATAKA,29,KODAGU,2925
2011,7,UTTARAKHAND,5,RUDRAPRAYAG,503
2011,7,KERALA,32,PATHANAMTHITTA,3212
2011,6,HIMACHAL PRADESH,2,KANGRA,202
2011,11,UTTAR PRADESH,9,KUSHINAGAR,959
2011,2,CHHATTISGARH,22,SURGUJA,2202
2011,5,CHANDIGARH,4,CHANDIGARH,401
2011,8,JHARKHAND,20,GARHWA,2001
2011,4,PUDUCHERRY,34,PONDICHERRY,3402
2011,1,MADHYA PRADESH,23,DINDORI,2341
2011,3,TAMIL NADU,33,DHARMAPURI,3305
2011,5,MANIPUR,14,CHURACHANDPUR,1403
2011,7,SIKKIM,11,NORTH SIKKIM,1101
2011,8,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,7,NAGALAND,13,KIPHIRE,1310
2011,5,CHHATTISGARH,22,KANKER,2214
2011,11,BIHAR,10,SAMASTIPUR,1019
2011,12,A & N ISLANDS,35,NICOBARS,3502
2011,4,NAGALAND,13,PHEK,1308
2011,5,JHARKHAND,20,CHATRA,2003
2011,2,GUJARAT,24,VALSAD,2425
2011,5,PUDUCHERRY,34,KARAIKAL,3404
2011,10,MEGHALAYA,17,RI BHOI,1705
2011,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2011,8,MIZORAM,15,CHAMPHAI,1504
2011,8,MADHYA PRADESH,23,DINDORI,2341
2011,2,BIHAR,10,BANKA,1023
2011,4,UTTARAKHAND,5,UTTARKASHI,501
2011,3,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2011,6,ODISHA,21,BOUDH,2122
2011,5,ASSAM,18,UDALGURI,1826
2011,11,TELANGANA,36,MAHBUBNAGAR,3607
2011,1,MADHYA PRADESH,23,SIDHI,2317
2011,4,MEGHALAYA,17,JAINTIA HILLS,1707
2011,3,KARNATAKA,29,MANDYA,2922
2011,10,TELANGANA,36,MAHBUBNAGAR,3607
2011,1,JHARKHAND,20,GODDA,2008
2011,2,MADHYA PRADESH,23,SIDHI,2317
2011,6,PUDUCHERRY,34,YANAM,3401
2011,4,GOA,30,NORTH GOA,3001
2011,7,RAJASTHAN,8,BANSWARA,828
2011,4,GOA,30,NORTH GOA,3001
2011,11,GOA,30,NORTH GOA,3001
2011,5,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,10,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,8,TELANGANA,36,NALGONDA,3608
2011,11,CHANDIGARH,4,CHANDIGARH,401
2011,10,JAMMU & KASHMIR,1,SHOPIAN,115
2011,6,TRIPURA,16,NORTH TRIPURA,1604
2011,6,CHHATTISGARH,22,SURGUJA,2202
2011,4,ANDHRA PRADESH,28,SRIKAKULAM,2811
2011,10,PUDUCHERRY,34,KARAIKAL,3404
2011,4,CHHATTISGARH,22,KANKER,2214
2011,3,KARNATAKA,29,KOPPAL,2907
2011,4,ASSAM,18,UDALGURI,1826
2011,3,UTTAR PRADESH,9,SHRAWASTI,951
2011,5,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,5,MIZORAM,15,LAWNGTLAI,1507
2011,7,ASSAM,18,UDALGURI,1826
2011,10,HARYANA,6,MEWAT,620
2011,3,UTTARAKHAND,5,BAGESHWAR,508
2011,7,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,8,GUJARAT,24,VALSAD,2425
2011,5,GUJARAT,24,VALSAD,2425
2011,2,MANIPUR,14,TAMENGLONG,1402
2011,6,JAMMU & KASHMIR,1,KISHTWAR,117
2011,6,JAMMU & KASHMIR,1,RAMBAN,118
2011,2,TELANGANA,36,MAHBUBNAGAR,3607
2011,10,PUNJAB,3,HOSHIARPUR,305
2011,12,MANIPUR,14,TAMENGLONG,1402
2011,9,MANIPUR,14,CHURACHANDPUR,1403
2011,1,A & N ISLANDS,35,NICOBARS,3502
2011,1,ODISHA,21,NUAPADA,2125
2011,5,SIKKIM,11,SOUTH SIKKIM,1103
2011,7,GOA,30,SOUTH GOA,3002
2011,2,UTTARAKHAND,5,UTTARKASHI,501
2011,10,PUDUCHERRY,34,YANAM,3401
2011,5,PUNJAB,3,NAWANSHAHR,306
2011,4,MANIPUR,14,CHURACHANDPUR,1403
2011,6,UTTAR PRADESH,9,KUSHINAGAR,959
2011,2,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,2,BIHAR,10,SAMASTIPUR,1019
2011,8,GUJARAT,24,VALSAD,2425
2011,12,KERALA,32,WAYANAD,3203
2011,9,PUDUCHERRY,34,YANAM,3401
2011,9,A & N ISLANDS,35,ANDAMANS,3501
2011,6,UTTARAKHAND,5,RUDRAPRAYAG,503
2011,5,MANIPUR,14,SENAPATI,1401
2011,8,CHANDIGARH,4,CHANDIGARH,401
2011,12,MADHYA PRADESH,23,SIDHI,2317
2011,6,CHHATTISGARH,22,JASHPUR,2203
2011,4,MAHARASHTRA,27,GADCHIROLI,2712
2011,9,KARNATAKA,29,KOPPAL,2907
2011,9,KARNATAKA,29,MANDYA,2922
2011,3,ASSAM,18,BAKSA,1824
2011,4,TAMIL NADU,33,DHARMAPURI,3305
2011,2,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,6,UTTARAKHAND,5,RUDRAPRAYAG,503
2011,1,TRIPURA,16,SOUTH TRIPURA,1602
2011,12,MIZORAM,15,CHAMPHAI,1504
2011,7,TRIPURA,16,DHALAI,1603
2011,3,MIZORAM,15,CHAMPHAI,1504
2011,8,TRIPURA,16,NORTH TRIPURA,1604
2011,5,CHHATTISGARH,22,JASHPUR,2203
2011,7,PUNJAB,3,RUPNAGAR,307
2011,6,MIZORAM,15,CHAMPHAI,1504
2011,9,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2011,5,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2011,9,DAMAN & DIU,25,DAMAN,2502
2011,7,JAMMU & KASHMIR,1,KISHTWAR,117
2011,3,KARNATAKA,29,KOPPAL,2907
2011,9,DELHI,7,CENTRAL DELHI,706
2011,11,ANDHRA PRADESH,28,SRIKAKULAM,2811
2011,12,KARNATAKA,29,KOPPAL,2907
2011,8,NAGALAND,13,MON,1301
2011,1,UTTARAKHAND,5,UTTARKASHI,501
2011,1,TELANGANA,36,NALGONDA,3608
2011,12,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2011,6,KARNATAKA,29,KOPPAL,2907
2011,6,CHANDIGARH,4,CHANDIGARH,401
2011,5,A & N ISLANDS,35,ANDAMANS,3501
2011,7,TELANGANA,36,NIZAMABAD,3602
2011,2,UTTARAKHAND,5,BAGESHWAR,508
2011,9,RAJASTHAN,8,BARMER,817
2011,2,BIHAR,10,BANKA,1023
2011,5,JAMMU & KASHMIR,1,RAMBAN,118
2011,9,GOA,30,NORTH GOA,3001
2011,2,NAGALAND,13,MON,1301
2011,11,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2011,4,MIZORAM,15,MAMIT,1501
2011,2,BIHAR,10,SAMASTIPUR,1019
2011,8,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,11,BIHAR,10,SAMASTIPUR,1019
2011,2,DELHI,7,NORTH DELHI,702
2011,12,MIZORAM,15,MAMIT,1501
2011,1,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2011,12,MIZORAM,15,LAWNGTLAI,1507
2011,1,KERALA,32,IDUKKI,3209
2011,9,DAMAN & DIU,25,DIU,2501
2011,3,ODISHA,21,BOUDH,2122
2011,12,JHARKHAND,20,GARHWA,2001
2011,11,UTTARAKHAND,5,BAGESHWAR,508
2011,6,CHHATTISGARH,22,KANKER,2214
2011,9,GOA,30,SOUTH GOA,3002
2011,11,DELHI,7,NEW DELHI,705
2011,4,MEGHALAYA,17,RI BHOI,1705
2011,2,TAMIL NADU,33,PERAMBALUR,3316
2011,6,ODISHA,21,BOUDH,2122
2011,6,PUNJAB,3,NAWANSHAHR,306
2011,2,GUJARAT,24,PANCH MAHALS,2417
2011,3,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2011,11,ODISHA,21,NUAPADA,2125
2011,4,MADHYA PRADESH,23,SIDHI,2317
2011,9,HARYANA,6,FATEHABAD,610
2011,2,UTTARAKHAND,5,BAGESHWAR,508
2011,4,ODISHA,21,BOUDH,2122
2011,12,TRIPURA,16,DHALAI,1603
2011,8,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2011,4,TAMIL NADU,33,VILUPPURAM,3307
2011,9,MIZORAM,15,MAMIT,1501
2011,3,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215
2011,6,SIKKIM,11,SOUTH SIKKIM,1103
2011,3,WEST BENGAL,19,PASCHIM MEDINIPUR,1920
2011,6,MAHARASHTRA,27,MUMBAI II,2723
2011,11,KARNATAKA,29,KOPPAL,2907
2011,2,MANIPUR,14,SENAPATI,1401
2011,1,ANDHRA PRADESH,28,SRIKAKULAM,2811
2011,1,KARNATAKA,29,KODAGU,2925
2011,2,KERALA,32,IDUKKI,3209
2011,2,KERALA,32,IDUKKI,3209
2011,4,KERALA,32,PATHANAMTHITTA,3212
2011,6,HIMACHAL PRADESH,2,KANGRA,202
2011,2,TELANGANA,36,MAHBUBNAGAR,3607
2011,2,A & N ISLANDS,35,ANDAMANS,3501
2011,8,LAKSHADWEEP,31,LAKSHADWEEP,3101
2011,7,TRIPURA,16,DHALAI,1603
2011,11,KERALA,32,WAYANAD,3203
2011,9,PUDUCHERRY,34,KARAIKAL,3404
2011,6,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2011,3,TAMIL NADU,33,PERAMBALUR,3316
2011,5,TAMIL NADU,33,DHARMAPURI,3305
2011,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722
2011,10,RAJASTHAN,8,BANSWARA,828
2011,4,WEST BENGAL,19,BANKURA,1913
2011,4,TELANGANA,36,NIZAMABAD,3602
2011,12,TRIPURA,16,SOUTH TRIPURA,1602
2011,11,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2011,9,TELANGANA,36,MAHBUBNAGAR,3607
2011,11,JHARKHAND,20,GARHWA,2001
2011,1,RAJASTHAN,8,BANSWARA,828
2011,7,PUDUCHERRY,34,KARAIKAL,3404
2011,6,PUDUCHERRY,34,KARAIKAL,3404
2011,1,ANDHRA PRADESH,28,PRAKASAM,2818
2011,1,A & N ISLANDS,35,NICOBARS,3502
2011,4,HIMACHAL PRADESH,2,KANGRA,202
2011,3,A & N ISLANDS,35,ANDAMANS,3501
2011,11,ANDHRA PRADESH,28,PRAKASAM,2818
2011,7,JHARKHAND,20,GODDA,2008
2011,1,PUNJAB,3,NAWANSHAHR,306
2011,2,PUNJAB,3,HOSHIARPUR,305
2011,12,UTTARAKHAND,5,BAGESHWAR,508
2011,7,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2011,1,BIHAR,10,SAMASTIPUR,1019
2011,11,RAJASTHAN,8,BANSWARA,828
2011,1,MEGHALAYA,17,RI BHOI,1705
2011,7,HARYANA,6,FATEHABAD,610
2011,7,A & N ISLANDS,35,NICOBARS,3502
2011,11,WEST BENGAL,19,BANKURA,1913
2011,2,ANDHRA PRADESH,28,SRIKAKULAM,2811
2011,6,TELANGANA,36,MAHBUBNAGAR,3607
2011,7,BIHAR,10,SAMASTIPUR,1019
2011,5,MIZORAM,15,MAMIT,1501
2011,9,MADHYA PRADESH,23,ALIRAJPUR,2349
2011,9,ANDHRA PRADESH,28,PRAKASAM,2818
2011,4,JHARKHAND,20,GODDA,2008
2011,7,TELANGANA,36,MAHBUBNAGAR,3607
2011,3,GUJARAT,24,VALSAD,2425
2011,1,MIZORAM,15,MAMIT,1501
2011,11,ASSAM,18,UDALGURI,1826
2011,7,ASSAM,18,UDALGURI,1826
2011,1,ASSAM,18,DARRANG,1808
2011,8,TRIPURA,16,SOUTH TRIPURA,1602
2011,6,PUNJAB,3,NAWANSHAHR,306
2011,1,JHARKHAND,20,CHATRA,2003
2011,11,UTTAR PRADESH,9,KUSHINAGAR,959
2011,4,TRIPURA,16,NORTH TRIPURA,1604
2011,5,KARNATAKA,29,KOPPAL,2907
2011,4,BIHAR,10,MADHUBANI,1005
2011,8,MADHYA PRADESH,23,SIDHI,2317
2011,1,ASSAM,18,UDALGURI,1826
2011,7,ARUNACHAL PRADESH,12,WEST KAMENG,1202
2011,1,MIZORAM,15,MAMIT,1501
2011,7,PUNJAB,3,HOSHIARPUR,305
2011,11,GOA,30,NORTH GOA,3001
2011,8,DELHI,7,NEW DELHI,705
2011,12,KARNATAKA,29,MANDYA,2922
2011,6,ASSAM,18,UDALGURI,1826
2011,6,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,10,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601
2011,12,HIMACHAL PRADESH,2,MANDI,205
2011,11,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,12,SIKKIM,11,WEST SIKKIM,1102
2011,1,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503
2011,2,MEGHALAYA,17,JAINTIA HILLS,1707
2011,9,DELHI,7,NORTH DELHI,702
2011,3,PUDUCHERRY,34,YANAM,3401
2011,1,NAGALAND,13,KIPHIRE,1310
2011,9,TELANGANA,36,NIZAMABAD,3602
2011,1,NAGALAND,13,KIPHIRE,1310
2011,8,NAGALAND,13,PHEK,1308
2011,8,MIZORAM,15,MAMIT,1501
2011,9,BIHAR,10,SAMASTIPUR,1019
2011,1,JHARKHAND,20,CHATRA,2003
2011,8,DAMAN & DIU,25,DAMAN,2502
2011,9,ODISHA,21,NUAPADA,2125
2011,5,TRIPURA,16,NORTH TRIPURA,1604
2011,12,ASSAM,18,BAKSA,1824
2011,3,ANDHRA PRADESH,28,WEST GODAVARI,2815
2011,3,PUDUCHERRY,34,KARAIKAL,3404
2011,2,UTTAR PRADESH,9,SHRAWASTI,951
2011,12,JAMMU & KASHMIR,1,SHOPIAN,115
2011,9,PUNJAB,3,NAWANSHAHR,306
2011,4,HIMACHAL PRADESH,2,BILASPUR (H.P.),208
2011,6,UTTARAKHAND,5,UTTARKASHI,501
